symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Geneid	Regulate
Stxbp4	272.833737156053	-0.684507231195095	0.388441395271516	-1.76218919900808	0.0780373363863326	0.277830542027878	ENSMUSG00000020546.14	Normal
Pask	233.403641604757	0.809050719067012	0.45937099458864	1.76121420071702	0.0782021554039973	0.278242778631777	ENSMUSG00000026274.11	Normal
Arhgap39	162.846755286067	0.786725532586122	0.446688176406034	1.76124100466675	0.0781976205333139	0.278242778631777	ENSMUSG00000033697.16	Normal
Cep89	191.852006379554	0.799616191208297	0.454338383653048	1.75995737973774	0.0784150332275068	0.278303777108398	ENSMUSG00000023072.14	Normal
Cdh13	445.32125573084	0.7668082617106	0.435678618504479	1.76003188851169	0.0784023999427116	0.278303777108398	ENSMUSG00000031841.19	Normal
Chd3	183.355078166186	0.761996614790971	0.43286268123682	1.76036569522167	0.0783458219054025	0.278303777108398	ENSMUSG00000018474.18	Normal
Uhrf1	1778.85965026433	0.747405795690006	0.424531693782532	1.7605418079171	0.0783159853584647	0.278303777108398	ENSMUSG00000001228.14	Normal
Supt6	1401.56228590823	0.584282791768355	0.331808697357088	1.76090258158471	0.0782548929178264	0.278303777108398	ENSMUSG00000002052.6	Normal
Ddost	1554.14812284009	0.556641879522331	0.316139809835773	1.76074591748345	0.0782814172275779	0.278303777108398	ENSMUSG00000028757.4	Normal
Calm1	6123.01427411214	-0.458312681185683	0.260411611661106	-1.75995485862635	0.07841546072182	0.278303777108398	ENSMUSG00000001175.16	Normal
Shoc2	1039.90744277128	-0.518489241940283	0.294539645200468	-1.76033770118583	0.0783505654330035	0.278303777108398	ENSMUSG00000024976.14	Normal
Rmnd5b	182.816093287134	0.78731430182013	0.447423490293511	1.75966242028028	0.0784650611413946	0.278392761473845	ENSMUSG00000001054.9	Normal
Rictor	995.205242010239	-0.526379691822239	0.299169208629217	-1.75947148516417	0.0784974593905878	0.278420676275991	ENSMUSG00000050310.9	Normal
Anapc7	419.098340178525	0.762982463891125	0.433683255175934	1.75930810052051	0.0785251914639388	0.278432028464763	ENSMUSG00000029466.11	Normal
Rrp7a	596.584929431719	0.599019318243571	0.340566428066655	1.75889127311847	0.0785959777328926	0.278595986030085	ENSMUSG00000018040.9	Normal
Tmed8	292.432412599847	-0.675287579405923	0.384005318848711	-1.75853704690994	0.0786561737763099	0.278722314193293	ENSMUSG00000034111.6	Normal
Plscr1	98.4956634612133	-0.946287831777987	0.538423460261153	-1.75751597324345	0.0788299016446696	0.27925074396598	ENSMUSG00000032369.13	Normal
Glrx	139.231860304809	-0.808094432046312	0.459904598304684	-1.75709143814856	0.0789022248605038	0.279332580214198	ENSMUSG00000021591.8	Normal
Thbd	511.465037843078	-1.01200628104997	0.575923206622187	-1.75718962079237	0.0788854938036444	0.279332580214198	ENSMUSG00000074743.4	Normal
Als2	416.142155973114	0.60438284126233	0.344026274863899	1.75679267957493	0.0789531533130849	0.279425721890712	ENSMUSG00000026024.14	Normal
Clmn	160.622355928451	0.831952247274117	0.473973883481947	1.75527022957965	0.0792130961552643	0.280170969573777	ENSMUSG00000021097.15	Normal
Skil	3324.19236034094	-0.476035872654225	0.27119650642875	-1.75531712750619	0.0792050784346993	0.280170969573777	ENSMUSG00000027660.16	Normal
Tial1	1256.18434997496	-0.507250334999296	0.289074552524382	-1.75473880550766	0.0793039951166326	0.280405091767533	ENSMUSG00000030846.15	Normal
Akap6	79.275308952381	1.05872717309841	0.603435073104748	1.75450055902639	0.0793447742009606	0.280461908184647	ENSMUSG00000061603.8	Normal
Taf6	245.447460893521	0.788673176975289	0.449637571514424	1.75401974154197	0.0794271244991605	0.280665586259487	ENSMUSG00000036980.13	Normal
Fmn1	115.711822463705	-1.19926182295491	0.683872489338009	-1.75363366951023	0.0794932978989638	0.280811992266803	ENSMUSG00000044042.19	Normal
Kcnk5	141.175560770276	0.969828086858427	0.553231940192044	1.75302258673237	0.0795981301377402	0.281058033479326	ENSMUSG00000023243.9	Normal
Efr3a	1294.54955939463	-0.555887967485379	0.317117685871399	-1.75293902627307	0.0796124738005315	0.281058033479326	ENSMUSG00000015002.18	Normal
Ptk2b	74.5734341922941	1.04856204223366	0.598647133347271	1.75155276593532	0.0798507405802064	0.281117326557128	ENSMUSG00000059456.13	Normal
Myo7a	155.035129365413	0.872320430931698	0.497843940517133	1.752196541803	0.0797400180974211	0.281117326557128	ENSMUSG00000030761.16	Normal
Zfp777	262.694633497247	0.783001273128366	0.446772482662707	1.75257273783241	0.0796753742418673	0.281117326557128	ENSMUSG00000071477.10	Normal
Gmnn	244.130796332384	0.721971191121213	0.41213833277533	1.75176908747963	0.0798135216844739	0.281117326557128	ENSMUSG00000006715.11	Normal
Tacc1	1303.37866854689	0.698067433255859	0.398459113663802	1.75191734689459	0.0797880212659769	0.281117326557128	ENSMUSG00000065954.11	Normal
Zmiz2	470.607279816726	0.629383461197589	0.359247383965837	1.75195001909169	0.0797824025829065	0.281117326557128	ENSMUSG00000041164.15	Normal
Usp45	726.217736093109	-0.533312698441839	0.304366199788632	-1.75220736997801	0.0797381568361984	0.281117326557128	ENSMUSG00000040455.17	Normal
Krit1	776.420070092556	-0.578889791195631	0.330502494670358	-1.75154439234419	0.07985218157006	0.281117326557128	ENSMUSG00000000600.15	Normal
Zfp35	353.540060558754	-0.634532970259928	0.362227240964768	-1.75175386746147	0.0798161398818485	0.281117326557128	ENSMUSG00000063281.9	Normal
Get1	234.282837360034	-0.693839420117849	0.396197698531103	-1.75124545824029	0.0799036382209897	0.281211253894026	ENSMUSG00000023147.17	Normal
Aste1	171.63453808121	-0.800982418154924	0.457449709312591	-1.75097371765425	0.0799504373289749	0.281288736417813	ENSMUSG00000032567.16	Normal
Cdk5r1	90.6736481093869	0.971418935114237	0.554911423855836	1.75058377491001	0.0800176321025241	0.281350720063088	ENSMUSG00000048895.13	Normal
Prelid1	1549.32937427305	0.599144231724603	0.342227163832397	1.75072085165638	0.079994005865107	0.281350720063088	ENSMUSG00000021486.7	Normal
Cant1	390.444292298004	0.768363453816917	0.438994279447601	1.75028124462982	0.0800697956038428	0.281446943358196	ENSMUSG00000025575.14	Normal
Zcchc2	491.48593636993	-0.595793683436117	0.340449711060844	-1.75001964777593	0.0801149234710625	0.2815183843333	ENSMUSG00000038866.15	Normal
Rnf138	325.83404081143	-0.619654409043477	0.35419095899289	-1.749492451206	0.0802059325283164	0.281750954564033	ENSMUSG00000024317.15	Normal
R3hcc1	108.89173506674	0.877114963041297	0.501455142077751	1.74913943330408	0.0802669203557776	0.281790765863927	ENSMUSG00000034194.18	Normal
Rabggtb	843.620350966691	-0.532262291270615	0.304297232152647	-1.74915258842582	0.0802646469843679	0.281790765863927	ENSMUSG00000038975.14	Normal
Hmbs	313.199253543594	0.620342528826482	0.354696221020462	1.74894033841622	0.080301332857623	0.281824405669147	ENSMUSG00000032126.16	Normal
Odf2	641.948092167355	0.798200637911759	0.456600153060109	1.74813922545199	0.0804399221715927	0.282223529102806	ENSMUSG00000026790.19	Normal
Ddit3	130.741192985072	0.918327808388327	0.525514958437759	1.74748176744257	0.0805538048539782	0.282448466201005	ENSMUSG00000025408.15	Normal
Pgpep1	268.450848205699	0.680096210199256	0.38916697510869	1.74756917646805	0.0805386566109406	0.282448466201005	ENSMUSG00000056204.8	Normal
Zbtb37	413.917459207032	-0.594960586201253	0.340505478830545	-1.74728638212996	0.0805876740750594	0.282479956995653	ENSMUSG00000043467.19	Normal
Ric8a	356.869356184615	0.636052266242107	0.364054679714541	1.74713388313218	0.0806141171696375	0.28248540595103	ENSMUSG00000025485.13	Normal
Nfkbib	152.090480207716	0.779193060576974	0.446161762942749	1.74643621505718	0.0807351816304206	0.282822318365825	ENSMUSG00000030595.15	Normal
Kansl3	704.248258171758	0.651086324530068	0.372864599169399	1.74617361364002	0.0807807883737127	0.282894769528429	ENSMUSG00000010453.12	Normal
Leng1	66.9975106176291	1.34606088881427	0.771228666615228	1.74534602651879	0.0809246546764751	0.283054896867388	ENSMUSG00000078813.3	Normal
Plekhg3	327.689040104126	0.81438167306808	0.466576538520575	1.74544068514531	0.0809081888570939	0.283054896867388	ENSMUSG00000052609.9	Normal
Ruvbl1	576.542839713113	0.623369973013738	0.357163150198263	1.74533675343524	0.0809262678708963	0.283054896867388	ENSMUSG00000030079.15	Normal
Sf3b1	4734.65470061107	-0.457895287377742	0.262320420502989	-1.74555715677699	0.0808879324094428	0.283054896867388	ENSMUSG00000025982.13	Normal
Zfp217	258.344391422107	0.800819744673868	0.458967003506218	1.74483075810703	0.0810143330708132	0.283182150938396	ENSMUSG00000052056.14	Normal
Ice2	337.758021795612	-0.620006376612024	0.355366072248287	-1.74469772167456	0.0810375001099479	0.283182150938396	ENSMUSG00000032235.15	Normal
Rnf150	181.53563442049	-0.735441869534253	0.421493501847278	-1.7448474681366	0.081011423556996	0.283182150938396	ENSMUSG00000047747.10	Normal
Cenps	92.0893586092698	0.91872472189047	0.526813257188021	1.74392863003175	0.08117153559836	0.28347597816658	ENSMUSG00000073705.10	Normal
Ube2g2	251.135115861706	0.684440831681004	0.392454171358263	1.74400192846006	0.0811587535672268	0.28347597816658	ENSMUSG00000009293.17	Normal
Gclm	3645.58483954665	-0.485675792823785	0.27855267540756	-1.74356893938705	0.0812342833714021	0.283520638457999	ENSMUSG00000028124.15	Normal
Vps54	788.580398045761	-0.523999003587622	0.300520063154382	-1.7436406677395	0.0812217672704284	0.283520638457999	ENSMUSG00000020128.15	Normal
Toe1	117.179982824538	0.926064298393603	0.531230416046844	1.7432441185972	0.0812909819480987	0.283631308057461	ENSMUSG00000028688.13	Normal
Atf2	867.114809880803	-0.538994601716295	0.309238565063676	-1.74297342766841	0.081338256505011	0.283709038516249	ENSMUSG00000027104.18	Normal
Fem1c	551.489963755123	-0.562059493866371	0.322622559668841	-1.74215806372407	0.0814807897949128	0.28411888300223	ENSMUSG00000033319.5	Normal
Gm10073	273.642165292471	0.757355364175991	0.434765546376122	1.74198569893299	0.0815109467186343	0.284136746086148	ENSMUSG00000060019.6	Normal
Tiprl	606.716184781114	-0.548358300161121	0.314817020139613	-1.74183181048451	0.0815378786756298	0.284143359830641	ENSMUSG00000040843.10	Normal
Cgref1	84.1507399016563	0.997089527457179	0.572709440464928	1.74100417595306	0.0816828465354763	0.284523932208205	ENSMUSG00000029161.7	Normal
Syt7	116.813291682543	0.911692589671168	0.523683718896848	1.74092215735037	0.0816972242349375	0.284523932208205	ENSMUSG00000024743.16	Normal
Mmp3	71.0654091819586	-1.22507576383973	0.703935611856028	-1.74032360802097	0.081802210928182	0.284802176084315	ENSMUSG00000043613.8	Normal
Hsd17b12	1447.9698187623	-0.485874251904529	0.279279092444755	-1.7397444529459	0.0819038999892381	0.285068771811669	ENSMUSG00000027195.10	Normal
Cbx4	82.0804060902407	1.05351165919792	0.605627011401529	1.73953875795584	0.0819400409414997	0.285107132031276	ENSMUSG00000039989.7	Normal
Parm1	53.8746861515036	1.43119149832968	0.823128449284635	1.73872194500567	0.0820836840249149	0.285137327491497	ENSMUSG00000034981.9	Normal
Gm26737	48.5366156818232	1.31595160437917	0.756887523532173	1.73863561422971	0.0820988779069493	0.285137327491497	ENSMUSG00000097467.2	Normal
Ilrun	814.072103816943	0.638821139745802	0.367377465146821	1.73886860341447	0.0820578779408807	0.285137327491497	ENSMUSG00000056692.13	Normal
Rabl6	864.81138144486	0.617516518803402	0.355147475057773	1.73876083084344	0.0820768410131098	0.285137327491497	ENSMUSG00000015087.14	Normal
Avl9	445.546460092515	-0.580980063572656	0.334159239439776	-1.73863234949505	0.0820994525323535	0.285137327491497	ENSMUSG00000029787.10	Normal
B4galt6	416.811684526435	-0.65809817100352	0.378395610947363	-1.73918024407283	0.0820030633469908	0.285137327491497	ENSMUSG00000056124.5	Normal
Map3k3	615.4373944381	0.710076743801765	0.408939063065816	1.73638766245103	0.0824953122697122	0.286424531740971	ENSMUSG00000020700.11	Normal
Prrc2c	7534.97827891707	-0.513242505477803	0.295611301437649	-1.73620732015909	0.0825271834074737	0.286447563203311	ENSMUSG00000040225.15	Normal
Flcn	339.524879840119	0.637978397817002	0.367513301186003	1.73593281048109	0.0825757155123421	0.286528392254687	ENSMUSG00000032633.12	Normal
Neurl1b	60.9972876078918	1.28879003828789	0.742604938624905	1.73549887868288	0.0826524799353969	0.286707104910377	ENSMUSG00000034413.14	Normal
Gpr137	84.7595932863613	0.92331502031071	0.532173603210163	1.73498838488252	0.0827428625499179	0.286807763963758	ENSMUSG00000024958.13	Normal
Fbxl20	287.599106462588	0.694905567251028	0.400559566856526	1.73483702487608	0.0827696761372837	0.286807763963758	ENSMUSG00000020883.18	Normal
Stoml2	634.957485753135	0.615005319557094	0.354513492968579	1.73478677611744	0.0827785793155854	0.286807763963758	ENSMUSG00000028455.15	Normal
Smim10l1	754.332826536244	-0.524623553745006	0.302417785128616	-1.73476422202447	0.082782575748482	0.286807763963758	ENSMUSG00000072704.6	Normal
Gm15427	723.964218591475	0.575183868106196	0.331674922233896	1.7341795521718	0.0828862298745613	0.287079252083085	ENSMUSG00000081051.4	Normal
Asap3	59.3758984546481	1.06382302441426	0.613559070183325	1.73385591724102	0.0829436512155037	0.287102909818837	ENSMUSG00000036995.7	Normal
Adcy7	2099.01651467924	0.806722591735406	0.465266379254614	1.73389401793404	0.082936889477776	0.287102909818837	ENSMUSG00000031659.13	Normal
Arglu1	1228.89950585963	-0.547127000977678	0.315649913631278	-1.73333486673086	0.0830361669899039	0.287335516870552	ENSMUSG00000040459.11	Normal
Dctd	368.4157554044	-0.59596468303917	0.343951155217763	-1.73270150135664	0.0831487375396326	0.28754971696369	ENSMUSG00000031562.15	Normal
Cblb	309.558262798539	-0.650723266319809	0.375538718018601	-1.73277277441092	0.0831360637254586	0.28754971696369	ENSMUSG00000022637.11	Normal
Vav3	358.877071353035	-0.670627608429216	0.387166865889529	-1.7321410159633	0.083248457927374	0.287806883178707	ENSMUSG00000033721.16	Normal
Fam57a	305.01528987372	-0.66354824465314	0.383136185562253	-1.73188612732933	0.0832938392156163	0.287876088641061	ENSMUSG00000069808.13	Normal
Tspyl2	201.36978625688	0.924916819216021	0.534152068230168	1.73156086857548	0.0833517785526921	0.287971532881225	ENSMUSG00000041096.13	Normal
Pcgf6	365.36060514842	-0.629487648150537	0.363561755555587	-1.73144627709416	0.0833721988588286	0.287971532881225	ENSMUSG00000025050.8	Normal
Rnf166	100.971793826136	0.862225330999568	0.498183566793968	1.73073820268374	0.0834984682569952	0.288232242918764	ENSMUSG00000014470.4	Normal
Tmem98	223.675338863788	0.758862838371047	0.438447722469655	1.73079434441256	0.0834884509723433	0.288232242918764	ENSMUSG00000035413.8	Normal
Rims3	48.9829453734014	1.14959266100712	0.664362928749642	1.73036846467441	0.0835644643742149	0.288372353495694	ENSMUSG00000032890.17	Normal
Hagh	119.774366515086	0.935747087433777	0.540975795933614	1.72973928679908	0.0836768661213385	0.288672471269663	ENSMUSG00000024158.17	Normal
Usp37	751.5850982638	-0.534429803201492	0.309194752350946	-1.72845690018341	0.0839063417520388	0.289207529428668	ENSMUSG00000033364.13	Normal
Hsf2	380.787010530886	-0.605758353494769	0.350432647111927	-1.72860136887101	0.0838804644826408	0.289207529428668	ENSMUSG00000019878.8	Normal
Mospd1	212.849579611967	-0.709198390986595	0.410309980002721	-1.72844538410178	0.0839084047937094	0.289207529428668	ENSMUSG00000023074.11	Normal
Mrpl23	289.685151275301	0.680604339189744	0.393876371898932	1.72796437600066	0.0839946113923406	0.289250006558768	ENSMUSG00000037772.13	Normal
Prcc	452.590610727637	0.584101062245382	0.338031222016969	1.72795003597644	0.0839971825213833	0.289250006558768	ENSMUSG00000004895.9	Normal
Gabpb1	530.31268281503	-0.557394872578834	0.322543526355838	-1.7281229571599	0.08396618245063	0.289250006558768	ENSMUSG00000027361.15	Normal
Rps26-ps1	176.618808123367	1.11529261962234	0.645685408800588	1.72730032988369	0.0841137399838614	0.289475727355011	ENSMUSG00000059775.5	Normal
Grk6	794.692546691888	0.593096284539138	0.34334485229979	1.72740695125168	0.0840946031052582	0.289475727355011	ENSMUSG00000074886.11	Normal
Uhrf1bp1	413.399418407919	0.683448262288178	0.395725349784579	1.72707728392994	0.0841537846660324	0.289525752033788	ENSMUSG00000039512.12	Normal
Rps21	1848.66246194316	0.543905834741489	0.31496006236837	1.72690413715168	0.0841848813085821	0.289544970561335	ENSMUSG00000039001.12	Normal
Igfbp7	231.68140138289	0.747097760952334	0.432735977517703	1.72645169287264	0.0842661828493879	0.289736799557877	ENSMUSG00000036256.13	Normal
Gpatch1	173.435400118023	0.741952693193291	0.429996567057719	1.72548515507962	0.0844400767983988	0.290187545670953	ENSMUSG00000063808.14	Normal
Mta1	943.166450575967	0.699580443008875	0.405450725562077	1.72543887309375	0.0844484108679434	0.290187545670953	ENSMUSG00000021144.14	Normal
Nutf2-ps1	88.8120508298748	-0.952153472486156	0.552025477394884	-1.72483610173131	0.0845570136429916	0.290472792024199	ENSMUSG00000071497.4	Normal
Rps15-ps3	51.387989596396	1.26865566026579	0.735668796466076	1.72449295982108	0.0846188888074765	0.290597394240502	ENSMUSG00000118264.1	Normal
Rab11a	666.70878695871	-0.532140013194893	0.308631658574853	-1.72419127594402	0.0846733185362571	0.290696359766037	ENSMUSG00000004771.12	Normal
Hook2	135.410497428781	0.791605041332543	0.459178389350053	1.72395970649452	0.0847151174490067	0.290751915042705	ENSMUSG00000052566.8	Normal
Dnajc17	46.1566628205433	1.20722116054003	0.700538560857975	1.72327581662529	0.0848386588692636	0.290774227540964	ENSMUSG00000034278.3	Normal
Mppe1	55.383578492918	1.10126272139573	0.639155751162333	1.72299587290427	0.0848892713737831	0.290774227540964	ENSMUSG00000062526.4	Normal
Dnase2a	75.3221262223526	0.988495061344268	0.573760130098906	1.72283679100161	0.0849180435117339	0.290774227540964	ENSMUSG00000003812.13	Normal
Gm10705	176.369193227433	0.786869498942225	0.456741480281014	1.72278965873232	0.0849265695416999	0.290774227540964	ENSMUSG00000074506.4	Normal
